state_id,name,code,zip,
67,'La Plantacion','0','6201',
67,'La Poderosa','0','6201',
67,'La Toscana','0','6215',
67,'Las Alhuacas','0','6201',
67,'Las Brisas','0','6201',
67,'Las Cocuizas','0','6201',
67,'Las Palmeras','0','6201',
67,'Las Pinas','0','6201',
67,'Libertador','0','6201',
67,'Los Guaritos','0','6201',
67,'Los Pinos','0','6201',
67,'Manreza','0','6201',
67,'Maturín','0291','6201',
67,'Miraflores','0291','6216',
67,'Morichal Largo','0','6201',
67,'Puerto Amador','0','6201',
67,'Punta Gorda','0','6201',
67,'Quiriquire','0291','6218',
67,'San Antonio de Maturín','0292','6219',
67,'San Antonio de Tabasca','0','6225',
67,'San Felix de Monagas','0','6226',
67,'San Francisco de Maturín','0','6219',
67,'San Luis','0','6201',
67,'San Miguel','0','6201',
67,'San Vicente','0','6201',
67,'Santa B├â┬írbara','0','6221',
67,'Santa Elena','0','6201',
67,'Sarabria','0','6201',
67,'Temblador','0287','6223',
67,'Teresen','0','6224',
67,'Tirado','0','6201',
67,'Viento Colao','0','6201',
67,'Viento Fresco','0','6207',
67,'Vuelta Larga','0','6201',
67,'Zona Industrial','0','6201',
67,'Guarapiche','0','6201',
54,'Anaco','0282','6003',
54,'Aragua de Barcelona','0282','6002',
54,'Atapirire','0281','6001',
54,'Barbacoa','0281','6001',
54,'Barcelona','0281','6001',
54,'Bergant¡n','0281','6001',
54,'Boca de Uchire','0281','6005',
54,'Cachipo','0281','6001',
54,'Caigua','0281','6001',
54,'Cantaura','0282','6007',
54,'Clarines','0281','6008',
54,'El Carito','0281','6001',
54,'El Chaparro','0283','2350',
54,'El Hatillo','0281','6001',
54,'El Morro de Barcelona','0281','6016',
54,'El Pao','0281','6001',
54,'El Pilar','0281','6001',
54,'El Tigre','0283','6050',
54,'Guanape','0281','6012',
54,'Guanta','0281','6014',
54,'Guaribe de Cajigal','0281','6001',
54,'La Margarita','0281','6002',
54,'Lecher¡as','0281','6016',
54,'Los Altos de Santa Fe','0281','6001',
54,'Los Pilones','0281','6003',
54,'Mapire','0281','6001',
54,'Mundo Nuevo','0281','6001',
54,'Naricual','0281','6001',
54,'Onoto','0281','6020',
54,'Pariaguan','0283','6052',
54,'Pertigalete','0281','6014',
54,'Pozuelos','0281','6022',
54,'Puerto La Cruz','0281','6023',
54,'Puerto P¡ritu','0281','6022',
54,'P¡ritu','0281','6022',
54,'Sabana de Uchire','0281','6001',
54,'San Diego de Cabrutica','0281','6001',
54,'San Joaqu¡n','0282','6001',
54,'San José de Guanipa','0282','6054',
54,'San Mateo','0282','6048',
54,'San Miguel','0282','6001',
54,'San Pablo','0282','6001',
54,'San Tome','0283','6055',
54,'Santa Ana','0282','6027',
54,'Santa Clara','0282','6001',
54,'Santa Cruz del Orinoco','0281','6001',
54,'Santa Ines','0282','6001',
54,'Santa Rosa','0282','6001',
54,'Soledad','0285','8013',
54,'Ur¡ca','0292','6001',
54,'Uverito','0281','6001',
54,'Valle Guanape','0281','6032',
54,'Zuata','0281','6057',
56,'10 de Diciembre','0243','2107',
56,'12 de Febrero','0243','2104',
56,'12 de Octubre Maracay','0243','2103',
56,'13 de Enero I, II, III  Maracay','0243','2103',
56,'13 de Junio  Maracay','0243','2103',
56,'18 de Mayo  Maracay','0243','2103',
56,'1','0243','2103',
56,'23 de Enero  Maracay','0243','2104',
56,'5 de Julio','0243','2118',
56,'5 de Julio  Maracay','0243','2103',
56,'Alayon  Maracay','0243','2103',
56,'Alberto Solano  Maracay','0243','2103',
56,'Al¡ Primera  Cagua','0244','2122',
56,'Andres Bello  Maracay','0243','2102',
56,'Andres Eloy  Santa Cruz','0243','2123',
56,'Andres Eloy Blanco  Maracay','0243','2103',
56,'Angelica de Lusinchi  Cagua','0244','2122',
56,'Apolo  Villa de Cura','0244','2126',
56,'Aquiles Nazoa  Maracay','0243','2103',
56,'Araguita  Villa de Cura','0244','2126',
56,'Arias Blanco  El Limón','0243','2105',
56,'Arsenal  Maracay','0243','2101',
56,'Barrancon  Cagua','0244','2122',
56,'Base Aragua  Maracay','0243','2102',
56,'Bella Vista  Cagua','0244','2122',
56,'Bella Vista  Maracay','0243','2102',
56,'Bello Monte  Palo Negro','0243','2117',
56,'Bello Monte I y II  La Victoria','0244','2121',
56,'Bermúdez  Maracay','0243','2103',
56,'Bolívar  La Victoria','0244','2121',
56,'Bolívar  Maracay','0243','2104',
56,'Bolívar  San Mateo','0244','2120',
56,'Bosque Lindo  El Consejo','0244','2118',
56,'Brisas del Lago  Maracay','0243','2104',
56,'Caballero  Cagua','0244','2122',
56,'Cadillal  Maracay','0243','2104',
56,'Cagua  Cagua','0244','2122',
56,'Calicanto  Maracay','0243','2101',
56,'Camburito  Maracay','0243','2103',
56,'Camejo  Villa de Cura','0244','2126',
56,'Campo Alegre  Cagua','0244','2122',
56,'Campo Alegre  Maracay','0243','2103',
56,'Campo Claro  Maracay','0243','2101',
56,'Campo Elías  La Victoria','0244','2121',
56,'Cantarrana  Maracay','0243','2102',
56,'Cantor Nieve Rio  Tejer¡as','0244','2119',
56,'Carlos Andres Pérez  Palo Negro','0243','2117',
56,'Carlos Maza  Maracay','0243','2103',
56,'Carrizalito  Villa de Cura','0244','2126',
56,'Casanova Godoy  Maracay','0243','2103',
56,'Casco de La Ciudad  Maracay','0243','2101',
56,'Cata  Ocumare de La Costa','0243','2114',
56,'Caña de Azúcar  Maracay','0243','2105',
56,'Cañaote  Tejer¡as','0244','2119',
56,'Cementerio  El Consejo','0244','2118',
56,'Choron¡  Choron¡','0243','2110',
56,'Ciudad Jardín  Cagua','0244','2122',
56,'Ciudad Jardín  Maracay','0243','2102',
56,'Ciudad Universitaria  El Limón','0243','2105',
56,'Codazzi  Cagua','0244','2122',
56,'Colonia Tovar','0244','1030',
56,'Cooperativa Los Olivos Nuevos  Maracay','0243','2102',
56,'Cooperativa Los Olivos Viejos  Maracay','0243','2102',
56,'Corianza  Cagua','0244','2122',
56,'Corocito  San Mateo','0244','2120',
56,'Coromoto  Maracay','0243','2101',
56,'Curiepe  Tejer¡as','0244','2119',
56,'Cuyagua  Ocumare de La Costa','0243','2112',
56,'Doctor Pedro Garc¡a  Turmero','0244','2116',
56,'El Bosque  Maracay','0243','2102',
56,'El Beisbol  Tejer¡as','0244','2119',
56,'El Carmen  Cagua','0244','2122',
56,'El Carmen  La Victoria','0244','2121',
56,'El Carmen  Maracay','0243','2101',
56,'El Cementerio  La Victoria','0244','2121',
56,'El Centro  Maracay','0243','2104',
56,'El Consejo  El Consejo','0244','2118',
56,'El Esfuerzo  Maracay','0243','2104',
56,'El Estadium  La Victoria','0244','2121',
56,'El Hipódromo  Maracay','0243','2104',
56,'El Indio  Maracay','0243','2104',
56,'El Lago  Maracay','0243','2104',
56,'El Lechosal  Cagua','0244','2122',
56,'El Macaro  Turmero','0244','2115',
56,'El Maomo  Santa Cruz','0243','2123',
56,'El Milagro  Maracay','0243','2101',
56,'El Nido  El Consejo','0244','2118',
56,'El Recreo  La Victoria','0244','2121',
56,'El Recurso  Maracay','0243','2101',
56,'El Remanso  Santa Cruz','0243','2123',
56,'El Tierral  19 de Abril Maracay','0243','2107',
56,'El Topo  Cagua','0244','2122',
56,'El Toquito  Villa de Cura','0244','2126',
56,'El Toro  Maracay','0243','2102',
56,'El Toro  Maracay','0243','2101',
56,'El Triunfo  Maracay','0243','2104',
56,'El Trebol  Maracay','0243','2103',
56,'El Valle de Santa Rita  Maracay','0243','2103',
56,'El Viñedo  Maracay','0243','2104',
56,'Ezequiel Zamora Palo Negro','0243','2117',
56,'Francisco de Miranda  Maracay','0243','2103',
56,'Francisco de Miranda  Villa de Cura','0244','2126',
56,'Funda Villa I y II  Villa de Cura','0244','2126',
56,'Fundacion Mendoza  Maracay','0243','2103',
56,'Girardot  Maracay','0243','2103',
56,'Guanarito  Turmero','0244','2115',
56,'Guaracarima  La Victoria','0244','2121',
56,'Guaruto  Maracay','0243','2103',
56,'Guayabita  Turmero','0244','2115',
56,'Guayamura  Maracay','0243','2104',
56,'Guillen  Cagua','0244','2122',
56,'Guere  Turmero','0244','2115',
56,'Guerito  19 de Abril, Maracay','0243','2107',
56,'Jabillar  Tejerias','0244','2119',
56,'Jaime II  Villa de Cura','0244','2126',
56,'José Antonio P├íez  Maracay','0243','2103',
56,'José Casanova Godoy  Maracay','0243','2103',
56,'José Felix Rivas  Maracay','0243','2101',
56,'José Gregorio Hernandez  Maracay','0243','2103',
56,'Juan Moreno  El Consejo','0244','2118',
56,'Juana Medina  Maracay','0243','2104',
56,'Julio Bracho  El Consejo','0244','2118',
56,'La Arboleda  Maracay','0243','2102',
56,'La Arboleda  Santa Cruz','0243','2123',
56,'La Atascoza  Palo Negro','0243','2117',
56,'La Avanzada  Maracay','0243','2103',
56,'La Barraca  Maracay','0243','2102',
56,'La Candelaria  El Limón, Maracay','0243','2105',
56,'La Candelaria  Santa Cruz','0243','2123',
56,'La Capillita  Santa Cruz','0243','2123',
56,'La Carpiera  Cagua','0244','2122',
56,'La Chapa  La Victoria','0244','2121',
56,'La Chatarrera  Maracay','0243','2104',
56,'La Concepción  El Consejo','0244','2118',
56,'La Crispera  La Victoria','0244','2121',
56,'La Cruz  El Consejo','0244','2118',
56,'La Cruz  El Limón, Maracay','0243','2105',
56,'La Cruz La Victoria','0244','2121',
56,'La Cuarta  Palo Negro','0243','2117',
56,'La Curia  San Mateo','0244','2120',
56,'La Democracia  Maracay','0243','2101',
56,'La Encrucijada  Turmero','0244','2115',
56,'La Esmeralda  Maracay','0243','2103',
56,'La Esmeraldita  Maracay','0243','2103',
56,'La Floresta  Maracay','0243','2102',
56,'La Frontera  Palo Negro','0243','2117',
56,'La Frontera  Santa Cruz','0243','2123',
56,'La Fuente  Turmero','0244','2115',
56,'La Fundacion  Turmero','0244','2115',
56,'La Gallera  Maracay','0243','2103',
56,'La Hacienda  Cagua','0244','2122',
56,'La Haciendita  Santa Cruz','0243','2123',
56,'La Hamaca  Maracay','0243','2104',
56,'La Herrere├â┬▒a  19 de Abril, Maracay','0243','2107',
56,'La Iguana  El Consejo','0244','2118',
56,'La Independencia  Maracay','0243','2102',
56,'La Isabelita  Maracay','0243','2104',
56,'La Julia  Turmero','0244','2115',
56,'La Majada  Santa Cruz','0243','2123',
56,'La Maracaya  Maracay','0243','2103',
56,'La Mora  La Victoria','0244','2121',
56,'La Morita I y III  19 de Abril, Maracay','0243','2107',
56,'La Olla  El Consejo','0244','2118',
56,'La Ovallera  Palo Negro','0243','2117',
56,'La Participacion  Maracay','0243','2103',
56,'La Paz  19 de Abril, Maracay','0243','2107',
56,'La Paz  Maracay','0243','2103',
56,'La Pedrera  Maracay','0243','2102',
56,'La Pica  Palo Negro','0243','2117',
56,'La Primavera  La Victoria','0244','2121',
56,'La Providencia  19 de Abril, Maracay','0243','2107',
56,'La Punta  Maracay','0243','2103',
56,'La Represa  Villa de Cura','0244','2126',
56,'La Rinconada  Maracay','0243','2102',
56,'La Romana Nueva  Maracay','0243','2101',
56,'La Romana Vieja  Maracay','0243','2101',
56,'La Rosa  El Consejo','0244','2118',
56,'La Segundera  Cagua','0244','2122',
56,'La Soledad  Maracay','0243','2102',
56,'Las Acacias  Maracay','0243','2103',
56,'Las Animas I y II  Palo Negro','0243','2117',
56,'Las Brisas  Maracay','0243','2102',
56,'Las Brisas  Maracay','0243','2103',
56,'Las Carmenes  Maracay','0243','2104',
56,'Las Casitas  La Victoria','0244','2121',
56,'Las Cruces  Maracay','0243','2104',
56,'Las Delicias  Barrio, Maracay','0243','2102',
56,'Las Delicias  Maracay','0243','2103',
56,'Las Delicias  Maracay','0243','2102',
56,'Las Flores  Maracay','0243','2101',
56,'Las Flores  San Mateo','0244','2120',
56,'Las Luisas  El Consejo','0244','2118',
56,'Las Mayas  El Limón, Maracay','0243','2105',
56,'Las Mercedes  La Victoria','0244','2121',
56,'Las Mercedes  Maracay','0243','2104',
56,'Las Mercedes  Villa de Cura','0244','2126',
56,'Las Pe├â┬▒itas  Villa de Cura','0244','2126',
56,'Las Tunas  La Victoria','0244','2121',
56,'Las Vegas  Cagua','0244','2122',
56,'Las Vegas I y II  Maracay','0243','2103',
56,'Libertad  Maracay','0243','2104',
56,'Libertad  Tejerias','0244','2119',
56,'Libertador  19 de Abril, Palo Negro','0243','2107',
56,'Libertador  Maracay','0243','2104',
56,'Libertador  Palo Negro','0243','2117',
